00215,CLAMP SS 2.1/2',3,0,0,0,0,SSC,,
00216,CLEVIS KIT SS,14,0,0,0,0,DONOVAN,,
00217,COLD GALVANIZED SPRAY - RUS-KIL,8,0,0,0,0,BLP,,
00218,COMMERCIAL COLD CONTROL,75,0,0,0,0,JOHNSTONE,,
00219,COMNAV 1001,2813,0,0,0,0,UNKNOWN,,
00220,COMPRESSOR - 4H.2Y ,6512,0,0,0,0,BITZER,,
00221,COMPRESSOR - 4H.2Y (CORE RETURNED),4212,0,0,0,0,BITZER, 2018-09-06,
00222,COMPRESSOR - 4N.2Y,4500,0,0,0,0,BITZER, 2018-09-14,
00223,COMPRESSOR - 4N.2Y (CORE RETURNED),3400,0,0,0,0,BITZER,9/21/2018,
00224,COMPRESSOR - P145 GA12C,145,0,0,0,0,BITZER,,
00225,COMPRESSOR 8JEEPOM,60,0,0,0,0,BITZER,,
00226,COMPRESSOR OIL - R22,50,0,0,0,0,BITZER,,
00227,COMPRESSOR OIL - R404,95,80,0,0,0,UNKNOWN,9/26/2018,
00228,COMPRESSOR SEAL,640,580,0,0,0,BITZER, 2018-09-14,
00229,CONTROL CABLE - 3300CC 12',35,0,0,0,0,DONOVAN,,
00230,CONTROL CABLE - 3300CC 30',75.98,0,0,0,0,DONOVAN,,
00231,CONTROL CABLE - 3300CC 32',65,0,0,0,0,DONOVAN,,
00232,CONTROL CABLE - 4300CC 32',134,0,0,0,0,DONOVAN,,
00233,CONTROL CABLE - 4300CC 40',153,0,0,0,0,DONOVAN,,
00234,CONTROL CABLE - 4300CC 50',175,0,0,0,0,DONOVAN,,
00235,CONTROL CABLE - 4300CC 60',210,0,0,0,0,DONOVAN,,
00236,COOLING SYSTEM TREATMENT (5GAL),115,0,0,0,0,UNKNOWN,,
00237,COPPER - 90 DEGREE STREET ELL - 5/8',7,0,0,0,0,UNKNOWN,,
00238,COPPER COIL (ROLL) 1/2',110,0,0,0,0,UNKNOWN,,
00239,COPPER COIL (ROLL) 3/8',80,0,0,0,0,UNKNOWN,,
00240,COPPER COIL (ROLL) 5/8',150,0,0,0,0,UNKNOWN,,
00241,COPPER PIPE - 1-3/4',8,0,0,0,0,UNKNOWN,,
00242,COPPER PIPE - 5/8',3.5,0,0,0,0,UNKNOWN,,
00243,COPPER SLEEVE - 1/4',2,0,0,0,0,SSC,,
00244,COPPER SLEEVE - 3/8',4.5,2.35,0,0,0,SAMCO,,
00245,COPPER SLEEVE - 5/16',3.5,0,0,0,0,SSC,,
00246,COPPER T - 3/8',7,0,0,0,0,UNKNOWN,,
00247,COPPER TREDUCE 1/2'X5/8',6.5,0,0,0,0,UNKNOWN,,
00248,CORNER DIP,10,0,0,0,0,MANUFACTURE,,
00249,COUPLING - 5/8',5,0,0,0,0,UNKNOWN,,
00250,PINION GEAR - MCELROY 504-505,650,0,0,10,0,IMPORT,9/25/2018,
00251,FRICTION BLOCK - 14' (TRYNET),370,185,0,5,0,SSC,9/25/2018,
00252,COUPLING - GEAR BOX,75,0,1,0,0,UNKNOWN,,
00253,CRAB TONGS,15,0,0,0,0,IMPORT,,
00254,CRAB TRAP,35,0,0,0,0,UNKNOWN,,
00255,CRANKCASE PRESSURE REGULATOR,280,0,0,0,0,UNKNOWN,,
00256,CROW BAR - 36'X75',18,0,0,0,0,WHOLESALE,,
00257,CS+ LUBRICANT,8,0,0,0,0,UNKNOWN,,
00258,CULLING RAKE,8.5,0,0,0,0,IMPORT,,
00259,CUTTING WHEEL - 4.1/2',2.5,0,1.01,0,0,AIRGAS,,
00260,D/C 550 - GAL,21,0,0,0,0,UNKNOWN,,
00261,DAMPER FUEL LINE,20,0,0,0,0,UNKNOWN,,
00262,DAYSHAPE,117,0,0,0,0,DONOVAN,,
00263,DECK BRUSH - BLUE,8,0,0,0,0,UNKNOWN,,
00264,DECK BRUSH - MAROON,6,0,0,0,0,UNKNOWN,,
00265,DECK HANDLE WITH SCREW,8,0,0,0,0,UNKNOWN,,
00266,DECK HORN WATERPROOF (699213),69.49,41.69,0,0,0,DONOVAN,,
00267,DEPOSIT,-,0,0,0,0,UNKNOWN,,
00268,DEWALT GRINDER,150,0,0,0,0,UNKNOWN,,
00269,DIESEL ENGINE OIL - Mega Shrimp Boat SAE 40,60,0,0,0,0,SOUTH TEXAS OIL,,
00270,DOOR HANDLES STEEL,120,0,0,0,0,IMPORT,,
00271,DRIER FILTER CORE,36,0,0,0,0,UNKNOWN,,
00272,DRIER SHELL,240,0,0,0,0,UNKNOWN,,
00273,PTO - COTTER PIN (B1535C),2.5,0.62,0,0,0,SEWART,,
00274,DUAL LEVER CONTROL - MARPAC,178.98,0,0,0,0,UNKNOWN,,
00275,DUAL PRESSURE CONTROL - 20',145,0,0,0,0,UNKNOWN,,
00276,DUCT TAPE,5.5,0,0,0,0,SAM'S CLUB,,
